chr pos1 pos2 r2_wht r2_cmn r2_cbr n_snps_wht pi_wht tajd_wht n_snps_cmn pi_cmn tajd_cmn n_snps_cbr pi_cbr tajd_cbr fst_wht_cbr fst_wht_cmn fst_cbr_cmn
chrI 10575001 10650000 0.06409119 0.0293394366071429 0.03655411 34 1.0873e-05 -2.30261 27 1.03041e-05 -2.11868 15 9.55381e-06 -1.78186 0.0230837 -0.00587562 0.0331827
chrI 10650001 10725000 0.153594131065163 0.0722728944215877 0.0727734389285714 53 3.69285e-05 -1.6578 47 3.46755e-05 -1.45274 25 3.07568e-05 -1.0423 0.0345195 0.0228144 0.0280322
chrI 10725001 10800000 0.01753505 0.031381075 0.014647875 20 1.33347e-05 -1.71439 17 1.27896e-05 -1.58309 8 1.43005e-05 -0.428565 0.0472064 0.0418037 0.0012165
chrI 10800001 10875000 0.0182887933333333 0.391686275 NA 28 9.44677e-06 -2.17106 18 7.38556e-06 -1.96618 16 8.45846e-06 -1.9295 0.123196 0.0647618 0.0106472
chrI 10950001 11025000 0.133390715238095 0.0503241946428571 NA 30 1.65494e-05 -1.89045 28 2.19771e-05 -1.52567 19 1.78561e-05 -1.39345 0.00816934 0.0131085 -0.00356109
chrI 11025001 11100000 0.033702025 NA NA 17 6.7173e-06 -2.04116 17 6.96944e-06 -1.96633 5 5.40375e-06 -0.995105 -0.00624061 -0.00291368 -0.00200201
chrI 11175001 11250000 0.5996267 0.060538575 0.42168405 30 9.59066e-06 -2.32565 28 8.13861e-06 -2.31327 18 6.06379e-06 -2.21223 0.195434 -0.0032814 0.140551
chrI 11325001 11400000 0.408963808333333 0.169099515 0.024214175 10 4.55469e-06 -1.73979 8 3.62789e-06 -1.61464 7 3.1312e-06 -1.71403 0.013618 -0.00508017 0.00249867
chrI 11400001 11475000 0.154833784575266 0.146004220482338 0.13035855537037 29 1.57848e-05 -2.0099 31 1.11785e-05 -2.22065 17 1.12187e-05 -1.84164 0.0218965 0.0164057 -0.00135385
chrI 11475001 11550000 0.116830039578644 0.0501994344214609 0.0606796426269185 45 2.30316e-05 -1.96109 29 2.30839e-05 -1.29139 21 3.19465e-05 -0.553407 0.0466911 0.0371421 0.0115037
chrI 11550001 11625000 0.0444947297564103 0.22036078602924 0.0486011963003663 43 1.98006e-05 -2.16158 41 2.19855e-05 -1.95364 30 2.34938e-05 -1.75424 -6.46667e-05 0.0026323 -0.00385276
chrI 11625001 11700000 0.183672874650006 0.150534785535369 0.10353461789418 52 2.97403e-05 -2.0262 49 3.38019e-05 -1.791 23 2.95346e-05 -0.938915 0.0102282 -0.000415319 0.0371905
chrI 11700001 11775000 0.226717863454545 0.232247251538108 0.109288013556548 42 1.85895e-05 -2.1985 43 2.06076e-05 -2.05994 25 2.87683e-05 -1.30082 0.0598473 0.0167695 0.0116683
chrI 11775001 11850000 0.411097925 0.2016394125 0.0491065138888889 13 1.59844e-06 -2.27549 7 2.87576e-06 -1.62904 6 2.81944e-06 -1.61267 0.0139001 0.0313653 -0.00315398
chrI 11850001 11925000 0.0845204507764149 0.0467274203751804 0.0546215043668831 43 3.91511e-05 -1.5676 36 4.08479e-05 -1.05871 25 4.95364e-05 -0.236752 0.0406197 0.0540323 0.0136548
chrI 11925001 1.2e+07 0.132675288804348 0.0935089813945578 0.150296054173208 45 1.65489e-05 -2.2605 26 1.78521e-05 -1.57789 24 3.10362e-05 -1.11345 0.153342 0.00287536 0.125269
chrI 12000001 12075000 0.0721384766666667 0.0534789569583987 0.0485601821428571 27 9.47026e-06 -2.2664 30 1.44861e-05 -2.0105 19 1.64011e-05 -1.58602 0.0594056 0.0743126 0.0253254
chrI 12075001 12150000 0.113633509009654 0.104923173035465 0.0999069387838469 72 3.16401e-05 -2.34826 51 2.86284e-05 -2.05435 33 2.77609e-05 -1.80425 0.00145192 0.003408 0.00646685
chrI 12150001 12225000 0.0457345673809524 0.0661274702662338 0.0298727037037037 38 1.75704e-05 -2.09247 25 1.55522e-05 -1.73532 22 1.79629e-05 -1.56567 -0.00458652 0.00373665 0.00012653
chrI 12225001 12300000 0.288425775 0.114166113333333 0.15276044 12 1.45995e-05 -0.548968 16 1.33147e-05 -1.05608 6 1.29041e-05 0.298497 0.375416 0.280662 0.0110814
chrI 12375001 12450000 0.0991879497462216 0.107002279515415 0.0855114475494743 50 4.22284e-05 -1.60172 39 3.64418e-05 -1.26861 34 4.13515e-05 -1.16928 0.0243371 0.0118541 0.0316329
chrI 12450001 12525000 0.0985718880409903 0.110241216853376 0.0589215551236988 38 3.79871e-05 -1.33704 28 3.64606e-05 -0.785713 18 3.5673e-05 -0.194462 0.00804943 0.0127825 0.0238834
chrI 12525001 12600000 0.155807488726612 0.120596473242364 0.124087908173573 89 5.47743e-05 -2.02951 93 5.9949e-05 -1.90967 69 5.67545e-05 -1.78712 0.00682644 0.01189 0.00264277
chrI 12600001 12675000 0.103182914496753 0.137183648475936 0.132535361433532 23 8.53953e-06 -2.08652 25 1.05875e-05 -2.01718 18 9.64934e-06 -1.97269 0.0174945 0.000899155 -0.000334893
chrI 12675001 12750000 0.0831966606902118 0.106863234166968 0.0924935625937076 67 7.64461e-05 -1.09053 67 6.41158e-05 -1.38466 53 7.60757e-05 -0.890201 0.0257132 0.0542709 0.0384705
chrI 12750001 12825000 0.13088926927815 0.100795890394455 0.0972502055181123 123 8.93241e-05 -1.83358 104 8.04174e-05 -1.69659 69 9.03164e-05 -1.1108 0.0628562 0.0192005 0.0457048
chrI 12825001 12900000 0.113096607324744 0.12714019374477 0.0925639533498699 67 5.87894e-05 -1.37165 54 5.70747e-05 -0.926482 38 5.22465e-05 -0.78436 0.227391 0.0932452 0.334431
chrI 12900001 12975000 0.265639714603175 0.159460768333333 0.33148115047619 22 3.31949e-05 -0.713023 17 3.26612e-05 -0.0498241 7 5.17617e-06 -1.43799 0.443475 0.00112165 0.439379
chrI 12975001 13050000 0.0748027122101599 0.120131044534632 0.0458028694681187 57 2.74398e-05 -2.20404 43 3.16247e-05 -1.72179 26 2.22828e-05 -1.71578 0.0207825 0.0168651 0.070626
chrI 13050001 13125000 0.0713341677083333 0.250765661721612 0.116619329166667 25 1.30154e-05 -1.65431 25 1.37456e-05 -1.65521 13 1.77787e-05 -0.637126 0.075849 0.0216582 0.0203877
chrI 13125001 13200000 0.117047703 0.0405058388888889 0.04003387 9 4.20674e-06 -1.58525 14 6.6673e-06 -1.80076 5 6.5151e-06 -0.727315 0.217779 0.0956353 0.0312718
chrI 13200001 13275000 0.114498381670446 0.0630688765800866 0.0734156282102066 35 2.34624e-05 -1.28819 26 2.48366e-05 -0.645391 24 3.44808e-05 -0.748386 0.00894176 0.00424677 -0.000936595
chrI 13275001 13350000 0.0640470794098124 0.115192626050894 0.108869707461691 27 4.40436e-05 -0.512287 35 4.19271e-05 -1.04738 31 4.21828e-05 -1.12437 0.0234578 0.0182367 0.0236925
chrI 13500001 13575000 0.0609642617424242 0.0772321740873016 0.131922280795455 21 7.89695e-06 -2.11047 13 8.47684e-06 -1.49532 13 9.51203e-06 -1.62812 0.00795069 0.0125988 -0.00549995
chrI 13575001 13650000 0.214238347926529 0.0750533127380952 0.0865390730972001 64 2.84277e-05 -2.18411 37 2.23487e-05 -1.63741 29 2.91243e-05 -1.42353 -0.00354453 0.00384599 0.0027175
chrI 13650001 13725000 0.0183136888888889 0.0164575555555556 NA 13 7.18868e-06 -1.64643 17 7.69351e-06 -1.8375 9 8.42581e-06 -1.22659 0.0714163 -0.00537609 0.0810544
chrI 13800001 13875000 0.127197093482143 0.241996595842491 0.164754542227513 58 3.0704e-05 -2.1256 49 2.74349e-05 -2.01652 35 3.20124e-05 -1.6517 0.0214456 -0.00454373 0.0349796
chrI 13875001 13950000 0.122460494017857 0.0747530669053169 0.090408006573228 22 9.54486e-06 -1.82875 26 1.35344e-05 -1.80946 16 1.43431e-05 -1.49754 0.00364942 0.0301491 0.0120285
chrI 13950001 14025000 0.0966649364383256 0.0845240153868638 0.099671345041811 80 5.59335e-05 -1.83348 59 5.8701e-05 -1.31147 57 6.69738e-05 -1.32222 0.0279002 0.0186013 0.0524562
chrI 14025001 14100000 0.115754577176008 0.0842765081942374 0.0625043678247863 66 5.24587e-05 -1.75589 48 5.60547e-05 -1.06679 33 5.79481e-05 -0.562714 0.029405 0.030419 0.0145488
chrI 14100001 14175000 0.0807394690506715 0.14420424010582 0.0814207664276696 42 3.27031e-05 -1.56369 46 3.85803e-05 -1.48247 28 4.22393e-05 -0.789833 0.00876783 0.0119802 -0.000278685
chrI 14175001 14250000 0.0515823563425926 0.0518247462777778 0.0473554813333333 23 1.45704e-05 -1.65348 22 1.33331e-05 -1.76141 22 1.54327e-05 -1.76991 0.000259371 0.00902708 -0.00442478
chrI 14250001 14325000 0.0847026038961039 0.0901982956597222 0.0578004027430556 31 1.13753e-05 -2.13312 29 9.98491e-06 -2.16302 27 1.38327e-05 -2.15372 0.00879331 0.00534432 0.0398746
chrI 14325001 14400000 0.12767056933856 0.135192937263302 0.107109449234143 89 5.45277e-05 -1.90323 77 4.70651e-05 -1.81343 52 6.76457e-05 -1.12926 0.0121635 0.00684215 0.00767013
chrI 14400001 14475000 0.142760341702381 0.20300247015873 0.198134542640693 32 3.05703e-05 -1.17742 38 1.62122e-05 -2.11752 19 2.01887e-05 -1.27381 0.0916448 0.136789 0.0002447
chrI 14550001 14625000 0.0683606680092593 0.0659595567956349 0.0732148374579124 38 3.37075e-05 -1.44999 34 3.24747e-05 -1.20886 25 3.54075e-05 -0.959228 -0.00114094 0.00638674 -0.00151169
chrI 14625001 14700000 0.173946203705406 0.0876470209121831 0.0846881685567211 52 2.64253e-05 -2.09758 41 2.24169e-05 -1.97332 32 2.45943e-05 -1.85374 0.0276141 0.0498104 0.00200913
chrI 14700001 14775000 0.0865365302361329 0.060214771020202 0.0826210447729277 39 2.2733e-05 -1.80292 30 3.09017e-05 -0.910342 25 3.78198e-05 -0.717786 0.0405977 0.0396925 0.00884203
chrI 14775001 14850000 0.144855814365601 0.0572588140161513 0.0617140944134938 56 3.92676e-05 -1.82892 33 3.75683e-05 -1.10651 29 3.65817e-05 -1.16216 0.0110319 0.00857845 0.000479005
chrI 14850001 14925000 0.124025763194444 0.08075410625 0.117923953333333 27 9.38604e-06 -2.14554 26 9.96092e-06 -2.1128 17 8.59667e-06 -1.91936 -0.00689874 -0.00678776 -0.00759136
chrI 14925001 1.5e+07 0.0946410956925466 0.0722333976931402 0.0652104860147136 38 4.99609e-05 -0.776571 24 5.04838e-05 0.464828 36 6.28016e-05 -0.598438 0.00519082 0.029352 0.00662382
chrI 15000001 15075000 0.2707746425 0.0297150575 0.104717193928571 23 1.01695e-05 -2.02619 27 1.17672e-05 -1.94859 16 1.04989e-05 -1.70325 0.01932 0.0187106 0.010465
chrI 15075001 15150000 0.138793324603175 0.129731852916667 0.051131458 22 1.44374e-05 -1.78443 24 1.63392e-05 -1.73396 19 1.6537e-05 -1.59073 0.0892423 0.0236837 0.0165603
chrI 15150001 15225000 0.0951228903247123 0.068468267556739 0.108218004141775 28 4.81961e-05 -0.112456 27 4.20376e-05 -0.270417 25 4.48912e-05 -0.388434 0.0273352 0.0489734 0.00802534
chrI 15225001 15300000 0.141436572502697 0.164912106820221 0.0868327625397512 69 3.80805e-05 -2.15663 51 3.9118e-05 -1.77735 27 4.07492e-05 -0.911385 0.0347715 0.0143571 0.00114585
chrI 15300001 15375000 0.0499054738888889 0.113720669980159 0.102525111703704 37 2.08082e-05 -1.79827 35 2.95579e-05 -1.36905 30 2.97867e-05 -1.36604 0.0759474 0.0717958 0.000508802
chrI 15375001 15450000 0.106753037230159 0.0401281374404762 0.124604326383929 30 1.52179e-05 -1.894 28 1.41501e-05 -1.92113 24 1.75465e-05 -1.82003 0.0171106 0.00304414 0.000222844
chrI 15450001 15525000 0.099806774739229 0.0623238403585859 0.0870008363380019 44 3.05418e-05 -1.56517 34 3.23431e-05 -1.12335 36 3.37075e-05 -1.4835 0.100054 0.106967 0.00291859
chrI 15525001 15600000 0.0233353857142857 0.0157051 0.282543380555556 5 4.3126e-06 -1.03833 5 3.64067e-06 -1.15284 6 4.94864e-06 -1.28152 -0.0027048 -0.00217895 -0.0057362
chrI 15600001 15675000 0.0451342924145299 0.0714523763492063 0.0337273030555556 31 1.89961e-05 -1.79218 26 2.03471e-05 -1.43106 17 2.58162e-05 -0.7835 0.0429707 0.0410007 0.00646256
chrI 15675001 15750000 0.0963750814969209 0.116362313938672 0.152945592535867 40 3.75512e-05 -1.36248 46 3.80946e-05 -1.58549 29 2.74138e-05 -1.4311 0.119284 0.0343086 0.0384291
chrI 15750001 15825000 0.1001645 NA 0.1370047125 14 1.41527e-05 -1.26972 12 1.06894e-05 -1.32546 12 1.15296e-05 -1.42253 0.0852119 0.0881865 -0.00507762
chrI 15825001 15900000 0.077803137784773 0.150360031752646 0.0916008788927365 33 4.59208e-05 -0.624787 37 4.47988e-05 -0.768163 22 4.65824e-05 0.0940137 0.00463177 0.0425139 0.0282046
chrI 15900001 15975000 0.0912676706498894 0.0889561951281162 0.0951511581188157 56 4.66869e-05 -1.41121 51 3.83391e-05 -1.56533 42 4.88177e-05 -1.35824 0.00826037 0.00905369 0.00253938
chrI 15975001 16050000 0.109101592487033 0.0854650592851149 0.0718426057077079 63 4.73112e-05 -1.71126 66 4.36324e-05 -1.81707 37 4.32685e-05 -1.24013 0.00871936 0.00608125 -1.50824e-05
chrI 16050001 16125000 0.0597103386266876 0.113368226325545 0.0784289608320526 26 3.55854e-05 -0.267492 22 3.62752e-05 0.23455 16 4.37287e-05 0.882521 0.0219348 0.0135089 0.00621814
chrI 16125001 16200000 0.0814418135017118 0.0679386017629458 0.0925871489793495 50 4.48049e-05 -1.25919 61 4.72003e-05 -1.55912 41 5.28732e-05 -0.970772 0.01019 0.00167878 0.00342033
chrI 16200001 16275000 0.128343453117827 0.109366721651404 0.122946156407501 50 3.81304e-05 -1.71173 42 3.80229e-05 -1.46456 43 4.22229e-05 -1.62035 0.0253738 0.0238052 -0.00149421
chrI 16275001 16350000 0.024743125 0.01469602 0.02030802 18 1.33333e-05 -1.37356 24 1.51329e-05 -1.63137 12 1.59271e-05 -0.881814 -0.0018361 0.00541963 9.60694e-06
chrI 16425001 16500000 0.0733586763812756 0.0974333717773893 0.129543610483878 29 2.22812e-05 -1.60839 27 2.48612e-05 -1.2902 23 2.17767e-05 -1.39986 0.00317068 0.0152013 0.0015415
chrI 16500001 16575000 0.0725303678061631 0.137380903907713 0.06328773341204 54 6.99644e-05 -0.79048 69 7.3022e-05 -1.17399 37 7.9472e-05 0.133062 0.0101737 0.00313321 0.0027238
chrI 16575001 16650000 0.0297806347619048 0.2819755 0.0351481138888889 24 1.99752e-05 -1.54882 33 1.92972e-05 -1.9362 17 1.90741e-05 -1.3031 0.00390592 0.0017483 0.00151877
chrI 16650001 16725000 0.149918888686869 0.130017634081633 0.0771264729251701 27 4.59133e-06 -2.44728 20 4.37462e-06 -2.23253 10 2.35752e-06 -1.99947 -0.00232675 0.0342956 0.00114869
chrI 16725001 16800000 0.103987986889889 0.100194067409319 0.0751521647377168 44 3.70532e-05 -1.53085 47 3.91911e-05 -1.50604 28 4.05918e-05 -0.882294 0.00561218 0.031824 0.0353256
chrI 16800001 16875000 0.0898385464016652 0.112365800083983 0.101838027414424 61 5.99814e-05 -1.17009 75 6.19548e-05 -1.44316 45 6.67024e-05 -0.686381 0.0102489 0.0480394 0.011414
chrI 16875001 16950000 0.0862101796911352 0.07673456335104 0.085713041618108 65 8.28055e-05 -0.765695 70 9.41517e-05 -0.642928 51 8.88988e-05 -0.383155 0.00570316 0.0216737 0.00951305
chrI 16950001 17025000 0.0768344831601732 0.0280096944444444 0.158898283095238 20 1.71219e-05 -1.32414 14 1.84886e-05 -0.441679 17 1.88724e-05 -0.763998 0.0475316 0.00981974 0.0232907
chrI 17025001 17100000 0.085992530405443 0.171630327747475 0.128644760858844 30 3.7558e-05 -1.01089 30 3.1856e-05 -1.21394 22 3.66391e-05 -0.67834 0.0122669 0.0106887 -0.00219065
chrI 17100001 17175000 0.103109469641404 0.117508572287387 0.101524209422894 49 4.05487e-05 -1.5666 63 4.08403e-05 -1.83199 38 3.63933e-05 -1.52022 0.0011254 0.00320033 0.00399943
chrI 17175001 17250000 0.169630774995421 0.250978034063853 0.0408239436507936 25 1.08158e-05 -2.02341 27 1.43207e-05 -1.82444 19 1.47862e-05 -1.51547 0.0337391 0.0159661 0.0308756
chrI 17250001 17325000 0.109146388734516 0.0782604381660998 0.0716061620202187 56 3.15992e-05 -1.96464 55 3.10453e-05 -1.93522 34 3.84818e-05 -1.44136 0.00503327 0.00555774 -0.00214143
chrI 17325001 17400000 0.106310609710778 0.0807792018519737 0.103521125640661 40 4.07233e-05 -0.994316 39 3.93346e-05 -0.895266 32 4.86462e-05 -0.520294 -0.00116922 0.029004 0.0237042
chrI 17400001 17475000 0.0846993551820728 0.121731386110059 0.102536076170635 53 5.21696e-05 -1.40158 53 5.33251e-05 -1.3079 42 5.52716e-05 -1.13964 0.0073752 0.00316278 0.0158773
chrI 17475001 17550000 0.0882548013920154 0.0685735359077959 0.0631484432406296 17 1.97065e-05 -0.210169 16 2.02039e-05 -0.0335805 16 2.1164e-05 -0.438259 0.00131253 0.0188098 -0.00148934
chrI 17550001 17625000 0.102202297344079 0.114147429620807 0.102243101320862 56 5.20595e-05 -1.31413 62 5.06844e-05 -1.4111 35 5.35359e-05 -0.517978 0.0158509 -0.00416897 0.0222698
chrI 17625001 17700000 0.0861523845547179 0.0588690015300175 0.0677446877931143 48 6.64862e-05 -0.658178 47 7.55048e-05 -0.336901 36 6.98069e-05 -0.0676075 0.00598218 0.00270041 0.00331004
chrI 17700001 17775000 0.0776958772835304 0.0863464246940603 0.0856627112359338 50 6.13582e-05 -1.06363 39 5.99955e-05 -0.446017 35 6.58412e-05 -0.418872 0.0429088 0.00253845 0.021812
chrI 17775001 17850000 0.0643744221824568 0.0736955073648653 0.0785766424519516 31 4.05939e-05 -0.506929 32 4.88681e-05 -0.00435614 26 5.26924e-05 0.0813809 0.00684509 0.0184909 0.0299632
chrI 17850001 17925000 0.141635403357713 0.127919084407925 0.120634453781409 40 3.26594e-05 -1.20034 39 4.03747e-05 -0.861062 33 3.6368e-05 -1.08993 0.00431116 0.00687101 0.00174039
chrI 17925001 1.8e+07 0.0189395625 0.0436909125 0.02270924 10 9.68541e-06 -0.681857 10 1.14779e-05 -0.488988 9 1.44561e-05 -0.503711 0.0592298 0.0454661 -0.00191034
chrI 18000001 18075000 0.0311939 NA NA 9 6.96108e-06 -1.34969 11 9.32084e-06 -1.32902 3 6.33141e-06 -0.0388369 0.0212624 0.0163695 -0.00586754
chrI 18075001 18150000 0.1082955575 0.171066266666667 0.085944225 4 6.2146e-06 0.285626 8 6.65826e-06 -0.75794 3 2.70875e-06 -0.0516638 0.0227627 -0.0116237 0.0162556
chrI 18150001 18225000 0.12784879420245 0.14419856996617 0.121012850547605 41 4.7776e-05 -1.06778 37 4.95799e-05 -0.731596 28 4.86684e-05 -0.414129 0.0109087 0.0923424 0.0369368
chrI 18225001 18300000 0.123767595 0.0753601588888889 0.1034300325 14 7.83492e-06 -1.6612 23 1.07311e-05 -1.9646 14 9.3445e-06 -1.5594 -0.00416439 0.0985684 0.0607679
chrI 18300001 18375000 0.0798420475038156 0.120268102173046 0.0466002856975926 39 4.4696e-05 -1.06295 52 5.57169e-05 -1.16983 29 5.77083e-05 -0.081463 0.0222676 0.0356269 0.00252568
chrI 18375001 18450000 0.101228139423335 0.0813790195200101 0.0861824113108326 30 3.50105e-05 -0.875525 43 4.54668e-05 -1.10201 35 5.04513e-05 -0.905509 0.0415236 0.0309119 0.0031962
chrI 18450001 18525000 0.101935090848031 0.154662192559163 0.0841073097261072 48 4.01911e-05 -1.42383 49 4.04897e-05 -1.41321 43 5.93824e-05 -0.96402 0.0125702 0.00162018 0.0106853
chrI 18525001 18600000 0.103706693935941 0.0624180629414683 0.0512796044505495 30 3.58388e-05 -0.43238 27 3.35778e-05 -0.403179 24 3.59215e-05 0.0390197 0.0070361 0.0227878 0.048981
chrI 18600001 18675000 0.176039079924027 0.152579176038961 0.134823797087912 22 2.16238e-05 -1.14446 22 2.14218e-05 -0.905255 15 2.09721e-05 -0.10327 0.0472879 0.0413203 -0.0104858
chrI 18675001 18750000 0.0353277247058824 0.0550015844557823 0.0480195162019231 32 2.11238e-05 -1.77996 26 1.87167e-05 -1.5685 23 2.20537e-05 -1.46481 -0.00449711 0.00420181 -0.00193826
chrI 18750001 18825000 0.163029526031746 0.111657997580087 0.11973288125 34 1.3887e-05 -2.18642 41 1.7519e-05 -2.15251 20 1.52407e-05 -1.72493 0.00555417 -0.00162819 0.0135746
chrI 18825001 18900000 0.0936563764779023 0.080660668722824 0.0985497645441701 48 3.07301e-05 -1.58309 40 3.40037e-05 -1.20352 32 4.22228e-05 -0.857469 0.0152975 0.0108287 0.0134521
chrI 18900001 18975000 0.0778022058655809 0.104568271803876 0.0687539255841956 56 5.17484e-05 -1.43071 53 5.76346e-05 -1.0897 33 6.53303e-05 -0.223188 0.014507 0.0202171 0.0108274
chrI 18975001 19050000 0.0544625698194833 0.0680297208507172 0.066598464151923 32 5.48168e-05 -0.158641 40 5.16796e-05 -0.74804 26 5.10848e-05 0.0244339 0.0144342 0.016206 0.00425189
chrI 19050001 19125000 0.0582390835964036 0.151894720036075 0.0536758266666667 41 2.57009e-05 -1.71464 35 2.8152e-05 -1.42295 27 2.52127e-05 -1.40693 0.00255429 0.00152942 -0.000262926
chrI 19200001 19275000 0.0641348833333333 0.0228749125 0.0906992975 15 1.0525e-05 -1.57092 10 5.12905e-06 -1.50833 9 9.67131e-06 -0.923015 -0.00409141 0.0363822 0.0160978
chrI 19275001 19350000 0.0918564151367903 0.0907372783754209 0.0588361163392857 28 2.64744e-05 -1.04346 24 2.19445e-05 -0.962292 22 3.4796e-05 -0.626167 -0.000687711 0.00430033 0.00442758
chrI 19350001 19425000 0.0846886397883598 0.0994647919665751 0.112733487760417 17 2.61238e-05 -0.00689592 19 2.36878e-05 -0.327442 14 2.40668e-05 0.117875 0.00520402 0.0593125 0.0743718
chrI 19425001 19500000 0.217109510308802 0.333702013569117 0.0926098847948232 34 1.94438e-05 -2.06197 43 2.94501e-05 -1.85657 28 2.65491e-05 -1.58586 0.0902913 0.163213 0.0131949
chrI 19500001 19575000 0.127878382751323 0.100300772222222 0.0665076082251082 32 2.25107e-05 -1.79106 26 2.36059e-05 -1.43119 14 2.81838e-05 -0.241721 0.139903 0.257567 0.0245291
chrI 19650001 19725000 0.0365610077777778 0.0366009345238095 0.0619959285714286 21 1.32921e-05 -1.76077 17 1.25402e-05 -1.40481 17 1.63365e-05 -1.369 0.0392292 -0.00142666 0.0168425
chrI 19725001 19800000 0.089723968339887 0.128813987046958 0.131470561182945 21 3.01716e-05 -0.604152 22 2.41473e-05 -1.03428 12 3.02244e-05 0.343248 0.0354807 0.0358568 0.0295409
chrI 19800001 19875000 0.112692476769898 0.119071049237887 0.082931020795927 33 1.82375e-05 -2.04506 31 1.64492e-05 -1.99715 23 2.5437e-05 -1.30972 0.0389603 0.00962795 0.007041
chrI 19875001 19950000 0.142944509671889 0.143575627138194 0.139220324025499 62 4.9514e-05 -1.68388 67 6.76988e-05 -1.42731 51 7.28028e-05 -1.00528 0.0405381 0.033203 -0.000525301
chrI 19950001 20025000 0.0638978896666667 0.0870533935449735 0.10346495 26 1.5758e-05 -1.79098 24 1.88677e-05 -1.4092 13 2.40129e-05 -0.406113 0.0746428 0.0440332 0.005686
chrI 20025001 20100000 0.0744107628991597 0.116119074526301 0.0283861533928571 36 2.82596e-05 -1.52432 27 2.44458e-05 -1.14433 17 2.48998e-05 -0.623484 0.0303647 0.00665495 0.0051174
chrI 20100001 20175000 0.0690374497959184 0.0796888619145299 0.0571431848611111 14 5.90222e-06 -1.57424 17 7.16485e-06 -1.69116 11 7.68626e-06 -1.53751 -0.00477582 -0.00329949 0.000369076
chrI 20175001 20250000 0.120945966753675 0.128743873235423 0.127469583036659 58 5.89117e-05 -1.16067 48 5.52558e-05 -1.00055 40 7.5504e-05 -0.409542 0.00862122 0.0160122 0.0322074
chrI 20250001 20325000 0.277273715182005 0.514123756876417 1 29 2.87764e-05 -1.45058 16 1.89365e-05 -1.04245 13 3.06294e-06 -2.23009 NA NA NA
