chr pos1 pos2 transcript gene_pos1 gene_pos2 fst_outlier_adj gene
1 5925001 5999999 ENSGACT00000010252 5985827 5996095 FALSE ENSGACG00000007710
1 6000001 6074999 ENSGACT00000010262 6000726 6022255 FALSE ENSGACG00000007721
1 6000001 6074999 ENSGACT00000028054 6030579 6030650 FALSE ENSGACG00000021262
1 6075001 6149999 NA NA NA FALSE NA
1 6150001 6224999 ENSGACT00000010322 6159836 6170264 FALSE ENSGACG00000007754
1 6150001 6224999 ENSGACT00000010327 6159867 6169629 FALSE ENSGACG00000007754
1 6150001 6224999 ENSGACT00000010332 6160539 6169656 FALSE ENSGACG00000007754
1 6150001 6224999 ENSGACT00000010338 6172911 6197405 FALSE ENSGACG00000007783
1 6150001 6224999 ENSGACT00000010348 6206113 6208424 FALSE ENSGACG00000007788
1 6225001 6299999 ENSGACT00000010381 6232964 6234201 FALSE ENSGACG00000007809
1 6225001 6299999 ENSGACT00000010387 6233030 6234580 FALSE ENSGACG00000007809
1 6225001 6299999 ENSGACT00000010395 6236909 6237643 FALSE ENSGACG00000007825
1 6225001 6299999 ENSGACT00000010402 6238914 6241202 FALSE ENSGACG00000007832
1 6225001 6299999 ENSGACT00000010408 6242282 6244025 FALSE ENSGACG00000007837
1 6225001 6299999 ENSGACT00000010427 6245953 6248843 FALSE ENSGACG00000007841
1 6225001 6299999 ENSGACT00000010434 6250813 6252158 FALSE ENSGACG00000007856
1 6225001 6299999 ENSGACT00000010450 6253362 6264966 FALSE ENSGACG00000007861
1 6225001 6299999 ENSGACT00000010463 6266514 6270948 FALSE ENSGACG00000007877
1 6225001 6299999 ENSGACT00000010467 6271365 6272500 FALSE ENSGACG00000007884
1 6225001 6299999 ENSGACT00000010539 6272282 6281123 FALSE ENSGACG00000007887
1 6225001 6299999 ENSGACT00000010546 6273117 6281084 FALSE ENSGACG00000007887
1 6225001 6299999 ENSGACT00000010555 6283524 6297921 FALSE ENSGACG00000007953
1 6300001 6374999 ENSGACT00000010562 6300577 6304779 FALSE ENSGACG00000007960
1 6300001 6374999 ENSGACT00000010570 6300583 6303696 FALSE ENSGACG00000007960
1 6300001 6374999 ENSGACT00000010587 6315506 6357731 FALSE ENSGACG00000007968
1 6300001 6374999 ENSGACT00000010656 6368016 6374543 FALSE ENSGACG00000007985
1 6300001 6374999 ENSGACT00000010666 6368029 6374501 FALSE ENSGACG00000007985
1 6375001 6449999 ENSGACT00000010682 6375143 6379717 FALSE ENSGACG00000008046
1 6375001 6449999 ENSGACT00000010688 6399461 6404685 FALSE ENSGACG00000008058
1 6450001 6524999 ENSGACT00000010694 6450466 6452113 FALSE ENSGACG00000008066
1 6525001 6599999 ENSGACT00000010774 6554830 6569989 FALSE ENSGACG00000008121
1 6600001 6674999 NA NA NA FALSE NA
1 6675001 6749999 ENSGACT00000010799 6725039 6727697 FALSE ENSGACG00000008149
1 6675001 6749999 ENSGACT00000010808 6729472 6735234 FALSE ENSGACG00000008154
1 6750001 6824999 ENSGACT00000010826 6774853 6788674 FALSE ENSGACG00000008165
1 6750001 6824999 ENSGACT00000010842 6774894 6788659 FALSE ENSGACG00000008165
1 6750001 6824999 ENSGACT00000010852 6789295 6797202 FALSE ENSGACG00000008185
1 6750001 6824999 ENSGACT00000010855 6802071 6805344 FALSE ENSGACG00000008191
1 6750001 6824999 ENSGACT00000010860 6817428 6823743 FALSE ENSGACG00000008193
1 6825001 6899999 ENSGACT00000010869 6839106 6841501 FALSE ENSGACG00000008198
1 6825001 6899999 ENSGACT00000010878 6840543 6841996 FALSE ENSGACG00000008198
1 6825001 6899999 ENSGACT00000010893 6847350 6887280 FALSE ENSGACG00000008207
1 6900001 6974999 ENSGACT00000010905 6917158 6918464 FALSE ENSGACG00000008228
1 6900001 6974999 ENSGACT00000010910 6926441 6928012 FALSE ENSGACG00000008233
1 6900001 6974999 ENSGACT00000010925 6930934 6971403 FALSE ENSGACG00000008238
1 6975001 7049999 ENSGACT00000010933 6976211 6978142 FALSE ENSGACG00000008254
1 6975001 7049999 ENSGACT00000010937 6978443 6982506 FALSE ENSGACG00000008258
1 6975001 7049999 ENSGACT00000010958 6983471 6991564 FALSE ENSGACG00000008263
1 6975001 7049999 ENSGACT00000010968 6983484 6991945 FALSE ENSGACG00000008263
1 6975001 7049999 ENSGACT00000010994 6992838 6997265 FALSE ENSGACG00000008284
1 6975001 7049999 ENSGACT00000011000 6992838 6997254 FALSE ENSGACG00000008284
1 6975001 7049999 ENSGACT00000011008 6992838 6996235 FALSE ENSGACG00000008284
1 6975001 7049999 ENSGACT00000011013 6993262 6996384 FALSE ENSGACG00000008284
1 6975001 7049999 ENSGACT00000011016 6999916 7002778 FALSE ENSGACG00000008318
1 6975001 7049999 ENSGACT00000011021 6999916 7001752 FALSE ENSGACG00000008318
1 6975001 7049999 ENSGACT00000011027 7025597 7037380 FALSE ENSGACG00000008325
1 6975001 7049999 ENSGACT00000011030 7044038 7049685 FALSE ENSGACG00000008330
1 7050001 7124999 ENSGACT00000011037 7056587 7057785 FALSE ENSGACG00000008332
1 7050001 7124999 ENSGACT00000011042 7056593 7057788 FALSE ENSGACG00000008332
1 7050001 7124999 ENSGACT00000011048 7058416 7060534 FALSE ENSGACG00000008339
1 7050001 7124999 ENSGACT00000011056 7067099 7068103 FALSE ENSGACG00000008344
1 7050001 7124999 ENSGACT00000011058 7086897 7087907 FALSE ENSGACG00000008351
1 7050001 7124999 ENSGACT00000011061 7087527 7088717 FALSE ENSGACG00000008353
1 7125001 7199999 NA NA NA FALSE NA
1 7200001 7274999 ENSGACT00000011067 7212546 7247667 FALSE ENSGACG00000008355
1 7275001 7349999 NA NA NA FALSE NA
1 7350001 7424999 NA NA NA FALSE NA
1 7425001 7499999 ENSGACT00000011099 7429585 7430761 FALSE ENSGACG00000008380
1 7425001 7499999 ENSGACT00000011134 7433814 7449826 FALSE ENSGACG00000008387
1 7425001 7499999 ENSGACT00000011167 7453665 7477359 FALSE ENSGACG00000008413
1 7425001 7499999 ENSGACT00000011185 7480872 7489908 FALSE ENSGACG00000008439
1 7500001 7574999 ENSGACT00000011198 7509074 7522927 FALSE ENSGACG00000008448
1 7500001 7574999 ENSGACT00000011207 7509728 7522960 FALSE ENSGACG00000008448
1 7500001 7574999 ENSGACT00000011212 7509855 7523648 FALSE ENSGACG00000008448
1 7500001 7574999 ENSGACT00000011233 7524210 7529201 FALSE ENSGACG00000008468
1 7500001 7574999 ENSGACT00000011252 7530051 7532857 FALSE ENSGACG00000008485
1 7500001 7574999 ENSGACT00000011260 7530202 7532676 FALSE ENSGACG00000008485
1 7500001 7574999 ENSGACT00000011301 7534359 7547895 FALSE ENSGACG00000008504
1 7500001 7574999 ENSGACT00000011306 7534365 7547895 FALSE ENSGACG00000008504
1 7500001 7574999 ENSGACT00000011332 7534395 7547904 FALSE ENSGACG00000008504
1 7500001 7574999 ENSGACT00000011342 7548475 7555673 FALSE ENSGACG00000008566
1 7500001 7574999 ENSGACT00000011355 7557008 7561871 FALSE ENSGACG00000008571
1 7500001 7574999 ENSGACT00000011363 7562563 7566684 FALSE ENSGACG00000008584
1 7500001 7574999 ENSGACT00000011374 7562578 7566990 FALSE ENSGACG00000008584
1 7500001 7574999 ENSGACT00000011379 7568494 7571957 FALSE ENSGACG00000008602
1 7575001 7649999 ENSGACT00000011394 7578222 7584388 FALSE ENSGACG00000008610
1 7575001 7649999 ENSGACT00000011400 7590810 7595653 FALSE ENSGACG00000008619
1 7575001 7649999 ENSGACT00000011402 7596867 7608799 FALSE ENSGACG00000008624
1 7575001 7649999 ENSGACT00000011431 7609666 7611579 FALSE ENSGACG00000008625
1 7575001 7649999 ENSGACT00000011437 7609704 7612260 FALSE ENSGACG00000008625
1 7575001 7649999 ENSGACT00000011449 7610422 7611864 FALSE ENSGACG00000008625
1 7575001 7649999 ENSGACT00000011464 7614233 7615946 FALSE ENSGACG00000008658
1 7575001 7649999 ENSGACT00000011478 7617542 7631515 FALSE ENSGACG00000008673
1 7575001 7649999 ENSGACT00000011520 7633993 7648015 FALSE ENSGACG00000008685
1 7575001 7649999 ENSGACT00000011526 7633996 7647889 FALSE ENSGACG00000008685
1 7650001 7724999 ENSGACT00000011531 7652097 7662516 FALSE ENSGACG00000008718
1 7650001 7724999 ENSGACT00000011550 7666331 7669626 FALSE ENSGACG00000008722
1 7650001 7724999 ENSGACT00000011556 7711424 7718976 FALSE ENSGACG00000008738
1 7650001 7724999 ENSGACT00000029029 7684495 7684580 FALSE ENSGACG00000022237
1 7725001 7799999 ENSGACT00000011566 7742778 7772976 FALSE ENSGACG00000008742
1 7725001 7799999 ENSGACT00000011579 7779850 7794030 FALSE ENSGACG00000008749
1 7725001 7799999 ENSGACT00000011596 7795716 7798893 FALSE ENSGACG00000008759
1 7800001 7874999 ENSGACT00000011620 7804379 7814771 FALSE ENSGACG00000008790
1 7800001 7874999 ENSGACT00000011626 7819170 7825689 FALSE ENSGACG00000008792
1 7800001 7874999 ENSGACT00000011629 7820019 7825485 FALSE ENSGACG00000008792
1 7875001 7949999 ENSGACT00000011665 7884939 7889802 FALSE ENSGACG00000008820
1 7875001 7949999 ENSGACT00000011673 7895088 7896547 FALSE ENSGACG00000008825
1 7875001 7949999 ENSGACT00000011745 7944004 7949594 FALSE ENSGACG00000008832
1 7950001 8024999 ENSGACT00000011769 7950910 7953127 FALSE ENSGACG00000008883
1 7950001 8024999 ENSGACT00000011808 7955113 7960310 FALSE ENSGACG00000008901
1 7950001 8024999 ENSGACT00000011846 7955151 7959086 FALSE ENSGACG00000008901
1 7950001 8024999 ENSGACT00000011852 7955165 7959450 FALSE ENSGACG00000008901
1 7950001 8024999 ENSGACT00000011858 7960644 7963349 FALSE ENSGACG00000008962
1 7950001 8024999 ENSGACT00000011863 7961092 7963346 FALSE ENSGACG00000008962
1 7950001 8024999 ENSGACT00000011870 7961355 7962275 FALSE ENSGACG00000008962
1 7950001 8024999 ENSGACT00000011876 7961364 7963347 FALSE ENSGACG00000008962
1 7950001 8024999 ENSGACT00000011887 7963629 7966954 FALSE ENSGACG00000008979
1 7950001 8024999 ENSGACT00000011892 7970667 7978934 FALSE ENSGACG00000008988
1 7950001 8024999 ENSGACT00000011909 7984427 7992236 FALSE ENSGACG00000008993
1 7950001 8024999 ENSGACT00000011912 7990789 7992069 FALSE ENSGACG00000008993
1 7950001 8024999 ENSGACT00000011937 7994935 8024790 FALSE ENSGACG00000009009
1 7950001 8024999 ENSGACT00000029484 7954949 7955084 FALSE ENSGACG00000022692
1 7950001 8024999 ENSGACT00000029504 7954518 7954653 FALSE ENSGACG00000022712
1 8025001 8099999 ENSGACT00000011941 8030647 8032675 FALSE ENSGACG00000009029
1 8025001 8099999 ENSGACT00000011945 8040906 8042255 FALSE ENSGACG00000009032
1 8025001 8099999 ENSGACT00000011964 8050570 8076662 FALSE ENSGACG00000009035
1 8025001 8099999 ENSGACT00000011973 8069076 8076516 FALSE ENSGACG00000009035
1 8250001 8324999 NA NA NA FALSE NA
1 8400001 8474999 ENSGACT00000012053 8407809 8413900 FALSE ENSGACG00000009117
1 8400001 8474999 ENSGACT00000012059 8407821 8413900 FALSE ENSGACG00000009117
1 8400001 8474999 ENSGACT00000012066 8464004 8471992 FALSE ENSGACG00000009125
1 8475001 8549999 ENSGACT00000012097 8509579 8522810 FALSE ENSGACG00000009131
1 8475001 8549999 ENSGACT00000012100 8509579 8522810 FALSE ENSGACG00000009131
1 8475001 8549999 ENSGACT00000012109 8509579 8522810 FALSE ENSGACG00000009131
1 8475001 8549999 ENSGACT00000012116 8533757 8538878 FALSE ENSGACG00000009158
1 8550001 8624999 ENSGACT00000012126 8558661 8571918 FALSE ENSGACG00000009165
1 8550001 8624999 ENSGACT00000012128 8575330 8575822 FALSE ENSGACG00000009171
1 8550001 8624999 ENSGACT00000012131 8598220 8599405 FALSE ENSGACG00000009173
1 8550001 8624999 ENSGACT00000012142 8606768 8609836 FALSE ENSGACG00000009176
1 8550001 8624999 ENSGACT00000012143 8606768 8609836 FALSE ENSGACG00000009176
1 8625001 8699999 ENSGACT00000012201 8655427 8664547 FALSE ENSGACG00000009193
1 8625001 8699999 ENSGACT00000012205 8665489 8666737 FALSE ENSGACG00000009231
1 8625001 8699999 ENSGACT00000012217 8668669 8674810 FALSE ENSGACG00000009235
1 8700001 8774999 ENSGACT00000029324 8770514 8770601 FALSE ENSGACG00000022532
1 8775001 8849999 ENSGACT00000012228 8796782 8801850 FALSE ENSGACG00000009256
1 8850001 8924999 ENSGACT00000012282 8890956 8899127 FALSE ENSGACG00000009257
1 8850001 8924999 ENSGACT00000012297 8900477 8917439 FALSE ENSGACG00000009257
1 8925001 8999999 ENSGACT00000012344 8929439 8934034 FALSE ENSGACG00000009336
1 8925001 8999999 ENSGACT00000012360 8935387 8937511 FALSE ENSGACG00000009349
1 8925001 8999999 ENSGACT00000012367 8950903 8953636 FALSE ENSGACG00000009363
1 8925001 8999999 ENSGACT00000012379 8959411 8964674 FALSE ENSGACG00000009369
1 8925001 8999999 ENSGACT00000012384 8961263 8964223 FALSE ENSGACG00000009369
1 8925001 8999999 ENSGACT00000012389 8962611 8964591 FALSE ENSGACG00000009369
1 9075001 9149999 ENSGACT00000012445 9084555 9086444 FALSE ENSGACG00000009420
1 9075001 9149999 ENSGACT00000012447 9090447 9091400 FALSE ENSGACG00000009424
1 9075001 9149999 ENSGACT00000012461 9102134 9126171 FALSE ENSGACG00000009426
1 9075001 9149999 ENSGACT00000012471 9131095 9141734 FALSE ENSGACG00000009437
1 9075001 9149999 ENSGACT00000012475 9143564 9145147 FALSE ENSGACG00000009443
1 9300001 9374999 ENSGACT00000012620 9303842 9308909 FALSE ENSGACG00000009539
1 9300001 9374999 ENSGACT00000012636 9305421 9311720 FALSE ENSGACG00000009539
1 9300001 9374999 ENSGACT00000012653 9339476 9344007 FALSE ENSGACG00000009566
1 9300001 9374999 ENSGACT00000012663 9339673 9343851 FALSE ENSGACG00000009566
1 9300001 9374999 ENSGACT00000012670 9346068 9352714 FALSE ENSGACG00000009589
1 9300001 9374999 ENSGACT00000012676 9359890 9363261 FALSE ENSGACG00000009594
1 9300001 9374999 ENSGACT00000012682 9360016 9363928 FALSE ENSGACG00000009594
1 9375001 9449999 ENSGACT00000012684 9378350 9392221 FALSE ENSGACG00000009600
1 9375001 9449999 ENSGACT00000012687 9391158 9392194 FALSE ENSGACG00000009600
1 9375001 9449999 ENSGACT00000012693 9400751 9406312 FALSE ENSGACG00000009604
1 9375001 9449999 ENSGACT00000012699 9423834 9429829 FALSE ENSGACG00000009610
1 9375001 9449999 ENSGACT00000012707 9428955 9435566 FALSE ENSGACG00000009610
1 9525001 9599999 ENSGACT00000012737 9540078 9542455 FALSE ENSGACG00000009639
1 9525001 9599999 ENSGACT00000012748 9544230 9546832 FALSE ENSGACG00000009641
1 9525001 9599999 ENSGACT00000012752 9544235 9546357 FALSE ENSGACG00000009641
1 9525001 9599999 ENSGACT00000012758 9544981 9546592 FALSE ENSGACG00000009641
1 9525001 9599999 ENSGACT00000012771 9552408 9558069 FALSE ENSGACG00000009656
1 9525001 9599999 ENSGACT00000012803 9560771 9569667 FALSE ENSGACG00000009668
1 9525001 9599999 ENSGACT00000012827 9571378 9575322 FALSE ENSGACG00000009693
1 9525001 9599999 ENSGACT00000012839 9571456 9575293 FALSE ENSGACG00000009693
1 9525001 9599999 ENSGACT00000012845 9577561 9581956 FALSE ENSGACG00000009721
1 9525001 9599999 ENSGACT00000012854 9584960 9586865 FALSE ENSGACG00000009726
1 9525001 9599999 ENSGACT00000012863 9587470 9590691 FALSE ENSGACG00000009732
1 9525001 9599999 ENSGACT00000012887 9591849 9595578 FALSE ENSGACG00000009741
1 9525001 9599999 ENSGACT00000012896 9591852 9595660 FALSE ENSGACG00000009741
1 9525001 9599999 ENSGACT00000028959 9543741 9543830 FALSE ENSGACG00000022167
1 9600001 9674999 ENSGACT00000012917 9615297 9617698 FALSE ENSGACG00000009761
1 9675001 9749999 ENSGACT00000012932 9683507 9698264 FALSE ENSGACG00000009784
1 9675001 9749999 ENSGACT00000012941 9701258 9705705 FALSE ENSGACG00000009786
1 9675001 9749999 ENSGACT00000012950 9711149 9713735 FALSE ENSGACG00000009792
1 9675001 9749999 ENSGACT00000012956 9710705 9714331 FALSE ENSGACG00000009792
1 9675001 9749999 ENSGACT00000012975 9723215 9733039 FALSE ENSGACG00000009801
1 9675001 9749999 ENSGACT00000012987 9723222 9733089 FALSE ENSGACG00000009801
1 9900001 9974999 ENSGACT00000013151 9922417 9925373 FALSE ENSGACG00000009936
1 9900001 9974999 ENSGACT00000013160 9938430 9945439 FALSE ENSGACG00000009944
1 9900001 9974999 ENSGACT00000013163 9949176 9949685 FALSE ENSGACG00000009948
1 9900001 9974999 ENSGACT00000013170 9950922 9954458 FALSE ENSGACG00000009951
1 9975001 10049999 ENSGACT00000013226 9993797 9996003 FALSE ENSGACG00000009989
1 9975001 10049999 ENSGACT00000013244 9998415 10002459 FALSE ENSGACG00000009999
1 9975001 10049999 ENSGACT00000013248 9999025 10002459 FALSE ENSGACG00000009999
1 9975001 10049999 ENSGACT00000013252 10004237 10007803 FALSE ENSGACG00000010019
1 9975001 10049999 ENSGACT00000013256 10009030 10010430 FALSE ENSGACG00000010023
1 9975001 10049999 ENSGACT00000013262 10009033 10010560 FALSE ENSGACG00000010023
1 9975001 10049999 ENSGACT00000013346 10023242 10032346 FALSE ENSGACG00000010028
1 10050001 10124999 ENSGACT00000013357 10068110 10068876 FALSE ENSGACG00000010096
1 10050001 10124999 ENSGACT00000013363 10068134 10069294 FALSE ENSGACG00000010096
1 10050001 10124999 ENSGACT00000013375 10069916 10078479 FALSE ENSGACG00000010105
1 10050001 10124999 ENSGACT00000013435 10085122 10099776 FALSE ENSGACG00000010151
1 10050001 10124999 ENSGACT00000029042 10096276 10096367 FALSE ENSGACG00000022250
1 10050001 10124999 ENSGACT00000029102 10096043 10096129 FALSE ENSGACG00000022310
1 10200001 10274999 NA NA NA FALSE NA
1 10500001 10574999 ENSGACT00000013595 10510081 10530432 FALSE ENSGACG00000010268
1 10500001 10574999 ENSGACT00000013625 10532235 10547311 FALSE ENSGACG00000010276
1 10500001 10574999 ENSGACT00000013629 10550729 10557761 FALSE ENSGACG00000010302
1 10650001 10724999 ENSGACT00000013667 10662034 10664005 FALSE ENSGACG00000010326
1 10650001 10724999 ENSGACT00000013676 10669725 10679968 FALSE ENSGACG00000010329
1 10650001 10724999 ENSGACT00000013682 10680875 10691269 FALSE ENSGACG00000010337
1 10725001 10799999 ENSGACT00000013685 10750045 10753916 FALSE ENSGACG00000010342
1 10725001 10799999 ENSGACT00000013692 10754993 10759116 FALSE ENSGACG00000010344
1 10725001 10799999 ENSGACT00000013699 10757791 10761512 FALSE ENSGACG00000010349
1 10725001 10799999 ENSGACT00000013713 10760357 10764221 FALSE ENSGACG00000010349
1 10725001 10799999 ENSGACT00000013722 10768786 10772659 FALSE ENSGACG00000010364
1 10725001 10799999 ENSGACT00000013734 10774820 10790722 FALSE ENSGACG00000010371
1 10725001 10799999 ENSGACT00000013742 10778341 10795119 FALSE ENSGACG00000010371
1 10875001 10949999 ENSGACT00000013865 10881353 10910999 FALSE ENSGACG00000010444
1 10875001 10949999 ENSGACT00000013871 10881397 10891922 FALSE ENSGACG00000010444
1 10875001 10949999 ENSGACT00000013880 10940398 10945182 FALSE ENSGACG00000010482
1 10950001 11024999 ENSGACT00000013893 10950224 10963455 FALSE ENSGACG00000010488
1 10950001 11024999 ENSGACT00000013917 10966797 10979564 FALSE ENSGACG00000010497
1 10950001 11024999 ENSGACT00000013921 10973304 10979564 FALSE ENSGACG00000010497
1 10950001 11024999 ENSGACT00000013925 10981250 10983032 FALSE ENSGACG00000010514
1 10950001 11024999 ENSGACT00000013955 10989308 10993656 FALSE ENSGACG00000010517
1 10950001 11024999 ENSGACT00000013978 10994032 10995020 FALSE ENSGACG00000010543
1 11400001 11474999 ENSGACT00000014228 11407005 11410700 FALSE ENSGACG00000010730
1 11400001 11474999 ENSGACT00000014235 11411194 11412785 FALSE ENSGACG00000010737
1 11400001 11474999 ENSGACT00000014264 11413542 11421148 FALSE ENSGACG00000010741
1 11400001 11474999 ENSGACT00000014283 11413898 11416266 FALSE ENSGACG00000010741
1 11400001 11474999 ENSGACT00000014293 11429258 11431631 FALSE ENSGACG00000010778
1 11400001 11474999 ENSGACT00000014299 11429279 11431685 FALSE ENSGACG00000010778
1 11400001 11474999 ENSGACT00000014303 11437194 11441747 FALSE ENSGACG00000010789
1 11400001 11474999 ENSGACT00000014305 11437619 11441738 FALSE ENSGACG00000010789
1 11475001 11549999 NA NA NA FALSE NA
1 11550001 11624999 ENSGACT00000014310 11579509 11580798 FALSE ENSGACG00000010795
1 11550001 11624999 ENSGACT00000014313 11580751 11582578 FALSE ENSGACG00000010795
1 11550001 11624999 ENSGACT00000014335 11585569 11592485 FALSE ENSGACG00000010797
1 11550001 11624999 ENSGACT00000014336 11585569 11592073 FALSE ENSGACG00000010797
1 11550001 11624999 ENSGACT00000014354 11597447 11601747 FALSE ENSGACG00000010818
1 11550001 11624999 ENSGACT00000014367 11607936 11614465 FALSE ENSGACG00000010833
1 11625001 11699999 ENSGACT00000014376 11640870 11642747 FALSE ENSGACG00000010848
1 11625001 11699999 ENSGACT00000029332 11667916 11668026 FALSE ENSGACG00000022540
1 11700001 11774999 ENSGACT00000014383 11730923 11773953 FALSE ENSGACG00000010850
1 11700001 11774999 ENSGACT00000014385 11731338 11773948 FALSE ENSGACG00000010850
1 11700001 11774999 ENSGACT00000028144 11723089 11723173 FALSE ENSGACG00000021352
1 11700001 11774999 ENSGACT00000029113 11722816 11722909 FALSE ENSGACG00000022321
1 11850001 11924999 ENSGACT00000014388 11878414 11880168 FALSE ENSGACG00000010854
1 11925001 11999999 ENSGACT00000014410 11927310 11930245 FALSE ENSGACG00000010870
