chr pos ies_wht ies_cmn ies_cbr
1 3717840 20352.1808146952 21287.2788195664 25249.165589057
1 3719112 23554.6444934978 22979.9902629418 24650.6250144068
1 3743216 23120.0533655485 23534.8750532411 25357.153614239
1 3746047 16233.4127476848 13847.2988950955 16325.5382271027
1 3746135 7891.04101616845 7087.46505175729 7845.36013659104
1 3746138 12125.9756680944 10366.2382781618 12518.2814519579
1 3746934 6735.09866810953 8167.19947443685 6679.83194862707
1 3746989 9379.37626022179 11244.3313144281 10126.0032739512
1 3746993 10011.890239383 12865.7346213571 7963.80452961171
1 3746994 13284.4430014829 15579.5886912062 12543.3986109377
1 3749190 22495.0331682588 24597.1794751473 18801.4407909483
1 3749246 25046.7027442652 27645.4949957132 24463.8427416298
1 3773687 37455.6164741085 37563.0122170161 30636.7505180022
1 3774035 44888.3362314651 47311.586558683 35944.4393016844
1 3778028 49335.315464007 44575.5414099466 38876.8243652924
1 3787936 49697.4115522949 51473.9633753231 44242.5320394272
1 3787937 49697.4115522949 51473.9633753231 44242.5320394272
1 3820789 57367.9323383015 54686.565546387 47679.5219853307
1 3820825 50697.281299025 48132.8797971929 43086.2373712109
1 3840583 50789.0808783626 48931.0042662738 41274.0671638133
1 3840913 50726.2895676692 45889.3918703419 44171.676928445
1 3840924 58651.1222606383 56388.5486208991 56167.3836047971
1 3840926 58651.1222606383 56388.5486208991 56167.3836047971
1 3892612 59946.1896785464 62525.6511797728 57264.2066713369
1 3892643 50355.0612186637 47905.064198634 50445.2908903726
1 3892649 50355.0612186637 47726.7817358143 51112.3999191743
1 3903172 39600.5915466126 42340.3152957377 45059.4947889985
1 3903193 43072.848254855 40054.4107292437 45433.8263248818
1 3903197 64999.2158915934 66417.8506872705 68115.0358850194
1 3946784 50653.366752855 48788.2853108533 52910.5924478054
1 3946808 60694.5478400917 58004.7193813328 64880.175491289
1 3946816 60442.3075324607 58004.7193813328 64880.175491289
1 3957072 44286.6742004629 39305.6394912812 44629.1299310282
1 3957134 44380.8457644337 42066.0720199876 48836.0087066301
1 3970472 60573.3230730272 50449.8558565254 58641.8892191246
1 3973496 61377.3776890412 58892.8365582902 67605.9624824894
1 3973522 67745.805920584 63375.920142614 70677.2502997251
1 4013754 59766.9206231318 56082.4396511209 58808.3796247987
1 4028078 58776.0368546583 47443.1184622639 58809.0219762391
1 4028098 48071.1604487676 41424.7801109988 46804.0362883394
1 4028211 46237.6060079061 37855.8799081568 46281.7509466973
1 4031516 51511.1779429636 35999.5794594337 45925.1093717996
1 4031536 49221.0898902875 38553.5953584776 43618.2652004381
1 4053356 47068.5450739893 40542.4741131864 49465.2448556079
1 4053491 53031.7150074076 36122.3991257074 38912.5011988902
1 4058347 52091.9982639996 43536.009621933 42992.0090343879
1 4058349 65381.0269493516 53513.1741643287 52193.3516807147
1 4058386 51435.4497632375 49809.2166588513 44713.7169588207
1 4058406 57785.5750987596 54049.5300247984 51837.697447426
1 4058418 61602.7149161704 61415.2368679727 56362.992573037
1 4058437 83816.1693292311 76887.2218551736 76819.4411464477
1 4058450 83345.3465073219 78717.4474175495 77631.3660546246
1 4098360 101052.491448848 108552.426851734 104781.925450809
1 4140547 91699.2365549198 93621.0308549266 90963.7571899011
1 4140823 95080.1003581143 93046.7657022656 98390.4206306817
1 4161140 95791.047274473 96599.8101229808 90172.352957334
1 4192642 81906.0037805178 96190.336061279 93961.493917299
1 4198493 66800.1577658254 71173.5973946525 72173.877693177
1 4198540 65165.6218121885 68939.5187016784 72379.2898870307
1 4204690 75749.6426786084 79406.0027676191 85780.2721238859
1 4243651 55659.7593708874 52124.6746403795 55103.3261259237
1 4243653 32024.1751161993 45100.5210399075 39989.4543583161
1 4243682 48190.0066682676 50039.0906885984 50267.9872962198
1 4243708 31894.9725240239 34396.9118327766 35267.6380366094
1 4243712 30495.7360535343 31225.5677388422 33620.7831817387
1 4243715 23803.2740519412 25715.0268838203 26183.9980532572
1 4246947 29868.4065238325 34069.0938721332 31217.3586582755
1 4247008 37269.6111136143 36855.0868088123 37100.1504666167
1 4280289 32611.4550080222 35037.6709458407 33872.0211400578
1 4280328 30517.8300960164 32110.8233322339 30218.9642078629
1 4280569 29269.5501584457 30009.4914269525 30595.6169162617
1 4285801 23432.2770539109 26132.4936795722 22238.4909277446
1 4285844 17832.2185193236 18954.7523261815 17792.3640940144
1 4285850 17832.2185193236 18954.7523261815 17792.3640940144
1 4285853 17832.2185193236 18954.7523261815 17792.3640940144
1 4285877 18389.7595580744 21889.0854384454 21173.8730671253
1 4285971 17928.2173548794 21572.5515669964 20203.1303717071
1 4286195 22393.1643239979 24878.7034825779 25565.8345618407
1 4294176 24527.5837401705 23430.8829651612 24350.944180536
1 4299552 29402.6268107459 34565.1833167872 33043.7062474549
1 4316477 37857.8151955431 35931.0677547426 37035.0039837786
1 4332508 37632.2504781555 39032.1074048713 38241.4185541556
1 4332568 37632.2504781555 37943.7814345048 38072.6755369829
1 4345366 26521.7267826853 26642.8569682666 27877.7501113254
1 4345385 33256.2341362393 34663.0486785734 32588.7102558373
1 4345395 33256.2341362393 34663.0486785734 32205.5347888925
1 4345401 33256.2341362393 34663.0486785734 32684.1499098248
1 4366903 22156.9782488715 22777.1033510005 21486.6549177756
1 4367320 16297.8842269459 18391.8772868729 18120.6875312595
1 4367621 14829.9243472289 16066.2837764079 15115.6697203581
1 4367639 12637.3258599772 15698.3576633414 13915.7826946786
1 4367693 12539.5472192958 15015.1851751889 13548.7902768993
1 4370058 11307.4414155385 11899.3725070376 11000.7551806611
1 4370059 5735.69026015255 6208.31467857785 5555.414955203
1 4370062 11378.8109172612 12153.8768925257 10464.6627980894
1 4370224 9390.65433053056 10753.0424263816 9829.52832122403
1 4370225 9390.65433053056 10753.0424263816 9829.52832122403
1 4380606 13516.8167087855 13577.5394426558 12971.1261399006
1 4380649 10495.1545968102 11608.6081387746 10851.0163422467
1 4382052 9052.69739272712 10581.6619390988 9922.60620829041
1 4382127 7646.09909818394 8610.96131908121 8648.37116244519
1 4382192 14839.8698534982 15556.7420149022 16905.8163421784
1 4390066 19185.4513557657 21526.3518093034 21749.0521124741
1 4390067 12293.9039066338 11408.853841708 14337.498983881
1 4390081 24336.6354470343 24195.9584598682 26625.9567156817
1 4406220 19898.3317142576 19393.8607264878 21507.661630066
1 4406496 24590.0367164915 23949.3792040142 29039.0975016167
1 4406526 22509.3429096167 22838.5553864778 27074.5662445923
1 4416918 24397.1353324222 23711.808357915 24440.6793654932
1 4416920 24544.0153627852 23424.1521156197 24440.6793654932
1 4417088 24823.7668988562 24070.757176864 25002.6998334203
1 4417092 24708.2393243105 23675.8781711512 24380.9294908315
1 4425221 21718.9137312501 21254.0225119337 25380.7247525208
1 4425676 19008.8421741197 20207.2862504354 22542.1419385371
1 4434628 18647.0084018892 19847.8899033065 20388.8649668885
1 4435872 17027.3114274306 16961.7220871145 19160.8649568538
1 4436023 16968.9618479403 17779.0362721181 19618.9929433012
1 4440955 18263.013954714 18855.7418553476 19072.2614104048
1 4441058 27562.2984612859 26989.2774921393 28178.5423830183
1 4465558 21052.7498312373 20966.1628748665 21384.1915193373
1 4465564 20952.4529047027 18502.4601260683 21730.9588550755
1 4467954 22265.278122868 18853.3666821832 23643.0881826593
1 4467982 14149.4829795126 12438.9163857427 16903.2860116365
1 4468185 25983.6189800786 21217.4245624554 29407.9230369532
1 4468731 29633.0528221179 27921.267308027 29819.9970196925
1 4472658 29726.6349052914 29441.1873328586 37219.1815905076
1 4472662 29726.6349052914 29441.1873328586 37219.1815905076
1 4492920 45558.2555959404 43747.5041397319 46037.2143181515
1 4493144 45341.9083845655 47088.9285533316 48843.7645338407
1 4517914 44209.0396654472 42007.7107310041 46390.6111887861
1 4517916 48487.9085031759 56711.174976871 53758.2968170872
1 4517964 54822.8713348503 56015.2413476304 58799.6473788537
1 4542193 51886.2850038845 56481.2068065589 54669.4650522979
1 4542201 51421.7118715785 56481.2068065589 54669.4650522979
1 4565947 53448.9849269348 54328.6581296053 57519.2868270156
1 4566169 46196.6835086516 53858.7422443492 50647.4082051251
1 4566171 34158.8808746056 41230.1778120016 40335.9545400699
1 4579927 36034.4680302618 40118.7401689586 40356.9389181
1 4591330 32850.5634410067 40573.9399247194 41027.4437140311
1 4591345 31401.5021885681 38913.369798332 38569.8361935688
1 4591379 30599.3621435266 37200.4229790305 38986.8576604102
1 4596610 23116.7233170806 26641.9242481552 29592.0223197077
1 4596930 21983.9331639493 25483.6372428063 28723.2109095671
1 4597431 27218.1746319144 33110.5355600075 32751.4388457335
1 4606856 33160.1235146095 39452.3892769236 33949.7091716803
1 4606896 32671.9811038832 40383.7598109878 33553.1363265187
1 4607815 27379.0352438094 30715.9022580412 30248.3244614192
1 4608088 40455.8321990796 45831.648178598 39343.9129163012
1 4608102 41290.2663886836 45022.9664463232 37900.7991903415
1 4611412 55029.9379799237 59047.546780129 42244.6620473931
1 4612364 57882.5339052255 60701.9194181828 55382.7722329315
1 4612464 64921.622962092 64536.2417312144 60692.0937424273
1 4657806 84004.9393982709 86366.1139379486 79718.6519777292
1 4657866 75757.4425275423 78726.5260689735 74188.9685912346
1 4686488 73599.2068230298 77676.6764970478 73954.6920147639
1 4692409 77770.3710129592 80536.1920413408 78157.2634722019
1 4721165 67605.9158936752 72690.8194658506 68323.5460890574
1 4721239 62285.514584255 70595.0663283342 64795.4815001811
1 4721253 60227.4918863808 69695.4186029018 63948.3034158728
1 4721496 51635.9203465369 65955.5809027417 61045.4102933854
1 4725032 63145.3215773992 65994.4784650587 65343.975492036
1 4758006 46922.590328042 60636.9306188092 58256.0100328312
1 4758380 36750.1488185593 41001.512787247 35353.0396896758
1 4760445 44969.6318331671 49220.3068641224 48350.4607860996
1 4777194 31894.8214305655 37582.7657657755 36998.524870064
1 4780260 33596.9182860565 33264.525408831 30819.4303648982
1 4785408 27933.0272798869 30692.6549864907 28768.3920054374
1 4785801 23648.0840263861 23145.4938875281 25673.5882798262
1 4788166 21515.0897941422 22370.9577589925 22780.4501419812
1 4795381 27176.4967430658 30474.701069204 33849.6168185573
1 4795388 26356.9095402231 29906.3398475811 33849.6168185573
1 4795723 24217.8454819612 29409.8591106575 32542.1564850758
1 4795726 14807.0336639783 19312.7116932253 28305.8751039823
1 4795744 22679.334704836 22205.6753575897 31967.1662895963
1 4795765 24618.488957413 30326.5155667327 38270.1400360239
1 4795770 28762.4284654306 31577.781053267 41268.8487799534
1 4795774 32043.9719654282 34729.7225234649 46020.3201980829
1 4795851 33189.5891190544 31095.1298099274 36477.4720855426
1 4795984 40044.5712707877 35982.5051648036 42376.0424412687
1 4796072 42855.2581978833 37966.2538432365 43337.5236500518
1 4796254 45455.2083622731 38597.2435323695 43550.2705630097
1 4796585 36678.3027058307 36830.5909974286 46722.5929097813
1 4796595 62339.0842913312 59370.2442957129 68113.9226715186
1 4816170 106303.189977557 107054.966646447 109912.788286088
1 4914528 82717.7398430861 81611.5189730269 84348.9230345769
1 4920887 70465.3049220899 70780.3486252707 73636.6111863488
1 4920906 35428.3523211179 40428.8816400021 41146.5402017681
1 4921071 35816.6399561098 36203.2917775412 45713.3690480287
1 4923656 30195.7980534125 25268.5630707543 29707.9791571112
1 4923675 25905.5124542775 20231.0665495992 23487.977616837
1 4923844 21854.3785792041 17795.6486303937 20665.7134340607
1 4925074 30230.4088262319 28407.7164920645 30838.4693276155
1 4925121 31542.2088079429 30637.7615663042 35144.7056736383
1 4925363 41025.049109865 39496.8468240488 40522.0221794677
1 4976765 49463.1471215002 48739.8440362608 48768.9105984185
1 4977259 34973.2403760335 33869.6381967528 35044.653402291
1 4977331 30692.6510751116 32323.5304187681 33024.7659569021
1 4977384 25975.4454414642 27017.6205006936 25997.5539582399
1 4977385 25975.4454414642 26717.2218683077 25828.1710634584
1 4977597 25055.7453359274 25050.0713555407 23326.5555703459
1 4977607 45782.4232727177 44159.9619099017 43891.9272507401
1 4977631 46660.6199185072 44942.8458607422 44548.6959315912
1 5020987 58547.8989118155 55978.0109048311 52435.3744203972
1 5021129 31785.5431830086 30216.1889555693 26234.9129933727
1 5021177 61091.85540618 57866.9950257322 52185.7132843827
1 5034588 57424.0761315503 48503.6696126342 42871.619866867
1 5040414 100954.500790319 82680.4431231166 68995.1810700747
1 5050956 88452.6824946211 75564.8666947493 75140.7460679976
1 5075631 104514.037686176 85923.2700435298 77264.5982546245
1 5075637 104514.037686176 85923.2700435298 77819.4625157697
1 5083916 127748.431504172 107469.479893502 105310.846947741
1 5104444 128264.60304939 116388.558207759 111984.074617174
1 5144927 123374.237378 112841.571444472 108548.938432899
1 5201473 137506.441139518 117578.362562764 113441.915646928
1 5201736 102249.706651425 88525.2833762656 79029.1367677692
1 5201768 98331.5371996421 84210.4622682897 79326.6179690677
1 5212798 95718.099299042 82614.9078333759 88246.1066001318
1 5218373 112006.056695949 92560.5193933999 71357.0634472449
1 5224733 82025.8867404978 77808.0442322121 61109.0698195372
1 5247982 74667.6678619822 64290.1061324356 59916.4643942274
1 5259258 82008.6980809024 78748.4190766421 67625.7275635652
1 5265927 75089.3220235261 70566.2167988713 67326.5016631047
1 5267043 88078.096874036 83343.1131491339 88891.761107079
1 5267185 97510.4702228155 95100.9247084867 89361.6440650366
1 5267547 114945.548830305 126492.166021567 94127.945141066
1 5302522 142637.428930872 138573.821894877 139998.436136606
1 5384650 162782.042370465 163343.614467819 147267.472155153
1 5407949 133601.509027608 133369.855005856 133176.516290187
1 5424708 128414.868918552 126173.082913556 111983.07865599
1 5424719 130029.98869936 126045.34960066 111983.07865599
1 5424753 123613.928589357 125348.317846424 108385.29356125
1 5477232 125451.039773892 122527.522643532 129643.031707123
1 5490006 115662.045041562 103546.253250298 96629.4494643334
1 5496039 115418.001970552 93941.0981538143 98094.3284618499
1 5496319 116561.036291219 100614.985333272 110723.494661053
1 5527003 111634.177480822 82759.0679633761 106186.943152846
1 5527115 97398.4127845832 73386.2571051337 91021.7053256821
1 5529249 108992.056355395 80438.8411708943 104174.309517042
1 5529295 109863.326187728 80438.8411708943 104990.932152355
1 5529329 111422.242113979 77392.3179988003 98737.9052023165
1 5554110 102839.048603047 78769.8130022495 107526.286050643
1 5554127 102839.048603047 74731.3310308573 105776.058737643
1 5554229 116511.019505369 78603.7225736607 111115.444766197
1 5554239 116511.019505369 78603.7225736607 111115.444766197
1 5565296 129785.255279453 96953.6360390913 124412.965627186
1 5565560 132681.318669675 107404.535938292 129506.825873144
1 5599327 128274.616674431 117639.331496567 133445.776337743
1 5651956 169017.532409797 155800.439519874 169570.2127238
1 5724109 132628.047634605 113027.066953234 137582.502067274
1 5750796 107702.081774807 111034.918091415 122251.938360797
1 5750853 59970.1021035852 61134.3020218759 80368.4305978573
1 5751369 88854.6527950674 89566.1210559944 108524.522452024
1 5751377 41063.629835395 44303.7654863524 53464.130052241
1 5751398 88552.7106762065 90917.999440796 111233.976372686
1 5804770 79230.1853846178 77090.7278500779 89781.7524989235
